xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_1450,2015-09-29,62.37,,,plantcat_8,50761
detail_1451,2018-04-24,14.07,,,plantcat_8,50761
detail_1452,2015-03-04,3.55,,,plantcat_8,50731
detail_1453,2015-09-30,59.8,,,plantcat_8,51142
detail_1454,2015-09-29,5.2,,,plantcat_8,51151
detail_1455,2016-05-13,3.24,,,plantcat_8,50860
detail_1456,2013-10-08,4.34,,,plantcat_8,58523
detail_1457,2017-06-23,2.9,,,plantcat_8,50822
detail_1458,2018-07-27,32.4,,,plantcat_8,51336
detail_1459,2015-03-19,166.92,,,plantcat_8,50786
detail_1460,2012-01-27,30,,,plantcat_8,50956
detail_1461,2016-09-30,18.82,,,plantcat_9,50956
detail_1462,2015-05-22,16,,,plantcat_8,50921
detail_1463,2013-12-02,10.88,,,plantcat_9,50983
detail_1464,2016-05-10,3.09,,,plantcat_9,50846
detail_1465,2020-02-12,17.82,,,plantcat_8,50889
detail_1466,2016-03-31,29.64,,,plantcat_8,51100
detail_1467,2014-11-27,118.56,,,plantcat_8,51084
detail_1468,2014-06-26,29.84,,,plantcat_8,50949
detail_1469,2017-12-29,7.15,,,plantcat_8,50949
detail_1470,2018-10-15,30.6,,,plantcat_8,51003
detail_1471,2016-03-22,117.78,,,plantcat_8,50975
detail_1472,2018-09-07,9.55,,,plantcat_9,51017
detail_1473,2019-02-28,40.57,,,plantcat_8,50924
detail_1474,2013-07-10,5.76,,,plantcat_8,50963
detail_1475,2020-06-15,6.3,,,plantcat_8,51052
detail_1476,2015-09-20,18.2,,,plantcat_9,51155
detail_1477,2019-11-08,2.8,,,plantcat_9,51033
detail_1478,2020-02-21,5.55,,,plantcat_8,51131
detail_1479,2012-11-24,17,,,plantcat_8,50979
detail_1480,2016-09-23,67.76,,,plantcat_8,50997
detail_1481,2018-06-15,13.73,,,plantcat_8,51023
detail_1482,2019-05-06,61.38,,,plantcat_8,51103
detail_1483,2014-03-18,0.76,,,plantcat_8,51176
detail_1484,2021-02-04,78.2,,,plantcat_8,51034
detail_1485,2020-04-17,7.15,,,plantcat_8,51074
detail_1486,2011-12-23,7.6,,,plantcat_9,51200
detail_1487,2013-04-12,3,,,plantcat_8,51134
detail_1488,2013-08-12,9.54,,,plantcat_8,51163
detail_1489,2013-07-01,9.54,,,plantcat_8,51248
detail_1490,2017-03-27,3.92,,,plantcat_8,51191
detail_1492,2013-05-11,3.27,,,plantcat_8,51515
detail_1493,2019-09-18,6.3,,,plantcat_8,51174
detail_1494,2012-09-28,7.5,,,plantcat_8,51319
detail_1495,2015-09-05,70.98,,,plantcat_8,51403
detail_1496,2012-09-28,19.6,,,plantcat_8,51356
detail_1497,2014-11-19,182.07,,,plantcat_8,51441
detail_1498,2016-01-18,4.58,,,plantcat_8,60381
detail_1499,2015-02-27,54.34,,,plantcat_8,51460
detail_1500,2021-03-15,4.76,,,plantcat_8,51421
detail_1501,2019-06-24,208.5,,,plantcat_9,51526
detail_1502,2019-06-24,208.5,,,plantcat_9,51526
detail_1503,2019-11-20,140.12,,,plantcat_8,51306
detail_1504,2012-11-08,3.2,,,plantcat_9,51996
detail_1505,2016-02-29,24.38,,,plantcat_8,51550
detail_1506,2014-04-19,6.54,,,plantcat_8,51368
detail_1507,2015-03-21,9.9,,,plantcat_8,51368
detail_1508,2020-03-21,9.6,,,plantcat_8,51368
detail_1509,2013-03-15,9.8,,,plantcat_8,51417
detail_1510,2014-05-20,404.39,,,plantcat_8,51359
detail_1511,2016-07-22,129.48,,,plantcat_8,51883
detail_1512,2016-04-23,9.24,,,plantcat_8,51475
detail_1513,2014-10-24,255.2,,,plantcat_8,51378
detail_1514,2015-03-27,361.9,,,plantcat_8,51380
detail_1515,2013-09-17,7.14,,,plantcat_8,53291
detail_1516,2018-03-30,15.4,,,plantcat_8,53291
detail_1517,2015-03-31,95.7,,,plantcat_8,51494
detail_1518,2013-11-25,80.57,,,plantcat_9,51467
detail_1519,2017-12-23,5.7,,,plantcat_8,51467
detail_1520,2013-12-12,99.96,,,plantcat_8,51733
detail_1521,2013-09-23,2.12,,,plantcat_10,51509
detail_1522,2014-10-10,1.56,,,plantcat_8,51894
detail_1523,2018-10-05,2.95,,,plantcat_8,51594
detail_1524,2018-06-27,3.42,,,plantcat_8,51637
detail_1525,2015-03-25,68.4,,,plantcat_8,51776
detail_1526,2015-06-29,105.6,,,plantcat_8,51600
detail_1527,2017-01-17,38.16,,,plantcat_8,52214
detail_1528,2016-07-31,5.04,,,plantcat_8,51586
detail_1529,2015-08-10,4.48,,,plantcat_8,51898
detail_1530,2016-05-19,6.5,,,plantcat_8,51898
detail_1531,2016-05-13,6.21,,,plantcat_8,57040
detail_1532,2013-12-12,22.37,,,plantcat_8,51688
detail_1533,2019-10-04,3.2,,,plantcat_8,51687
detail_1534,2017-12-23,30.25,,,plantcat_9,51913
detail_1535,2014-12-17,54.6,,,plantcat_9,51667
detail_1536,2012-05-04,3.53,,,plantcat_8,51651
detail_1537,2019-02-21,2.8,,,plantcat_8,51665
detail_1538,2016-09-28,92.8,,,plantcat_8,51886
detail_1539,2016-03-17,273.51,,,plantcat_8,52611
detail_1540,2018-03-27,5.4,,,plantcat_9,52878
detail_1541,2018-11-19,2.6,,,plantcat_8,51931
detail_1542,2018-04-16,0.77,,,plantcat_8,52048
detail_1543,2015-01-16,15.66,,,plantcat_8,52000
detail_1544,2018-12-11,8.4,,,plantcat_8,51847
detail_1545,2012-09-29,41.96,,,plantcat_8,52058
detail_1546,2013-05-29,29.97,,,plantcat_8,52058
detail_1547,2014-12-10,67.86,,,plantcat_8,52059
detail_1548,2016-09-01,64.05,,,plantcat_9,51994
detail_1549,2015-07-22,29.16,,,plantcat_8,52172
detail_1550,2015-09-03,132.24,,,plantcat_8,52016
detail_1551,2013-04-25,16.91,,,plantcat_8,68814
detail_1552,2015-03-23,148.72,,,plantcat_8,52337
detail_1553,2015-01-21,4.5,,,plantcat_9,52665
detail_1554,2017-12-20,42.69,,,plantcat_8,52193
detail_1555,2012-11-14,34.3,,,plantcat_8,52390
detail_1556,2012-12-24,85.26,,,plantcat_8,52390
detail_1557,2013-01-15,71.25,,,plantcat_8,52390
detail_1558,2019-05-21,23.25,,,plantcat_8,52390
detail_1559,2015-03-31,69.02,,,plantcat_8,52099
detail_1560,2020-03-31,4.13,,,plantcat_9,52148
detail_1561,2021-03-19,53.63,,,plantcat_8,52226
detail_1562,2014-06-17,51.52,,,plantcat_9,52286
detail_1563,2013-04-10,0.39,,,plantcat_8,52222
detail_1564,2018-09-06,30,,,plantcat_8,52399
detail_1567,2013-12-05,93.38,,,plantcat_8,52711
detail_1568,2017-12-20,0.54,,,plantcat_8,52357
detail_1569,2014-09-25,3.9,,,plantcat_8,52279
detail_1570,2015-01-14,8.61,,,plantcat_8,52265
detail_1571,2013-07-15,1,,,plantcat_8,52371
detail_1572,2015-03-26,10.14,,,plantcat_8,52706
detail_1573,2016-07-26,28.53,,,plantcat_9,52472
detail_1574,2017-03-10,26.78,,,plantcat_9,52472
detail_1575,2017-06-29,26.78,,,plantcat_9,52472
detail_1576,2018-01-15,31.28,,,plantcat_9,52472
detail_1577,2019-01-15,32.78,,,plantcat_9,52472
detail_1578,2017-03-10,8.64,,,plantcat_8,58124
detail_1579,2015-03-16,7,,,plantcat_8,52373
detail_1580,2012-08-14,0.64,,,plantcat_8,52440
detail_1581,2013-03-27,3.2,,,plantcat_8,52540
detail_1582,2015-09-25,29.75,,,plantcat_8,52961
detail_1583,2018-05-30,12.72,,,plantcat_8,52514
detail_1584,2016-03-24,63.44,,,plantcat_8,52490
detail_1585,2014-07-03,9.88,,,plantcat_9,52552
detail_1586,2013-12-16,1.67,,,plantcat_8,52531
detail_1587,2013-07-26,10.2,,,plantcat_8,52507
detail_1588,2017-12-20,5.4,,,plantcat_8,52498
detail_1589,2014-06-14,45.12,,,plantcat_8,52503
detail_1590,2016-08-18,25.74,,,plantcat_8,52466
detail_1591,2019-09-13,12.4,,,plantcat_8,52504
detail_1592,2014-12-13,137.2,,,plantcat_8,52676
detail_1593,2012-09-29,18.82,,,plantcat_8,52495
detail_1594,2015-02-10,29.64,,,plantcat_8,52495
detail_1595,2020-07-07,8.6,,,plantcat_8,56539
detail_1596,2014-10-14,0.8,,,plantcat_8,58591
detail_1597,2015-05-17,0.53,,,plantcat_8,58591
detail_1598,2012-06-22,21.56,,,plantcat_8,52624
detail_1599,2016-09-29,571.2,,,plantcat_8,52624
detail_1600,2012-09-03,0.59,,,plantcat_8,52608
detail_1601,2014-12-04,2.64,,,plantcat_8,52608
detail_1602,2018-07-06,3.35,,,plantcat_8,52605
detail_1603,2016-03-29,48.23,,,plantcat_8,52696
detail_1604,2012-06-01,8.04,,,plantcat_8,52575
detail_1605,2013-05-26,4.86,,,plantcat_8,52575
detail_1606,2017-11-29,4.35,,,plantcat_8,52594
detail_1607,2013-10-30,45.58,,,plantcat_8,52595
detail_1608,2015-09-29,21,,,plantcat_8,52674
detail_1609,2019-03-01,3,,,plantcat_8,52752
detail_1610,2015-11-12,7.43,,,plantcat_9,53391
detail_1611,2016-09-28,323.96,,,plantcat_8,52904
detail_1612,2019-12-19,12,,,plantcat_8,52855
detail_1613,2018-08-23,2.68,,,plantcat_8,52766
detail_1614,2017-10-16,148.09,,,plantcat_8,52795
detail_1615,2020-10-09,3.02,,,plantcat_8,51716
detail_1616,2016-03-24,16.8,,,plantcat_8,52845
detail_1617,2016-11-07,22.96,,,plantcat_8,53380
detail_1618,2015-01-09,9.35,,,plantcat_8,52897
detail_1619,2013-10-04,5.76,,,plantcat_8,52902
detail_1620,2016-06-28,20.67,,,plantcat_8,52943
detail_1621,2013-06-14,1.68,,,plantcat_8,53138
detail_1622,2013-08-09,19.38,,,plantcat_8,52956
detail_1623,2014-02-12,2.16,,,plantcat_8,53285
detail_1624,2016-03-18,93,,,plantcat_8,52972
detail_1626,2015-10-13,3.54,,,plantcat_8,52917
detail_1627,2015-07-17,28.56,,,plantcat_9,53110
detail_1628,2019-06-07,71.92,,,plantcat_8,53464
detail_1629,2017-12-23,2.3,,,plantcat_8,53039
detail_1630,2015-01-23,119,,,plantcat_8,53018
detail_1631,2017-05-12,30.78,,,plantcat_9,52980
detail_1632,2018-07-12,5.07,,,plantcat_8,53666
detail_1633,2016-02-15,80.6,,,plantcat_8,53400
detail_1634,2019-06-11,0.3,,,plantcat_8,53130
detail_1635,2016-05-17,5.76,,,plantcat_9,53115
detail_1636,2014-06-26,6.48,,,plantcat_8,53114
detail_1637,2014-09-15,13.35,,,plantcat_9,53103
detail_1638,2012-12-21,21.2,,,plantcat_8,53128
detail_1639,2020-12-31,230,,,plantcat_8,53246
detail_1640,2015-01-09,109.2,,,plantcat_9,53295
detail_1641,2007-08-09,491.4,,,plantcat_8,60983
detail_1642,2015-03-31,113.85,,,plantcat_8,53248
detail_1643,2019-12-03,4.44,,,plantcat_8,53237
detail_1644,2015-03-31,4.66,,,plantcat_8,53214
detail_1645,2016-03-14,90.48,,,plantcat_8,53377
detail_1646,2020-11-13,20.43,,,plantcat_9,53269
detail_1647,2013-07-01,54.08,,,plantcat_8,53390
detail_1648,2016-02-03,40.25,,,plantcat_8,53390
detail_1649,2015-03-13,673.1,,,plantcat_8,53549
detail_1650,2012-09-27,23.31,,,plantcat_8,53540
detail_1651,2015-03-04,24.44,,,plantcat_8,53415
detail_1652,2017-12-21,3.78,,,plantcat_8,53415
detail_1653,2020-03-23,42.88,,,plantcat_8,55326
detail_1654,2015-09-01,16.7,,,plantcat_8,53638
detail_1655,2020-03-13,7.68,,,plantcat_8,53560
detail_1656,2018-07-19,12.98,,,plantcat_8,53525
detail_1657,2014-03-27,10.46,,,plantcat_8,54021
detail_1658,2020-05-19,5.33,,,plantcat_8,53542
detail_1659,2015-03-31,5,,,plantcat_9,53548
detail_1660,2021-04-07,2.68,,,plantcat_8,53612
detail_1661,2019-06-26,8.99,,,plantcat_8,53664
detail_1662,2014-12-16,5.39,,,plantcat_10,53738
detail_1663,2013-12-02,74.88,,,plantcat_8,53849
detail_1664,2013-11-19,25.38,,,plantcat_8,53836
detail_1665,2016-11-23,18.55,,,plantcat_8,53958
detail_1666,2020-02-07,7.68,,,plantcat_8,53921
detail_1667,2019-11-04,280.24,,,plantcat_8,54166
detail_1668,2018-07-18,17.92,,,plantcat_9,54416
detail_1669,2014-10-14,29.7,,,plantcat_8,53905
detail_1670,2016-03-09,5.92,,,plantcat_8,53799
detail_1671,2019-03-26,58.24,,,plantcat_9,53812
detail_1672,2018-07-20,9.41,,,plantcat_8,53851
detail_1673,2012-12-28,20,,,plantcat_8,53942
detail_1674,2019-02-07,3.97,,,plantcat_8,54538
detail_1675,2019-05-22,24,,,plantcat_8,54172
detail_1676,2014-12-28,18.5,,,plantcat_9,54087
detail_1677,2017-04-28,10.92,,,plantcat_9,54027
detail_1678,2014-08-07,11.48,,,plantcat_8,54202
detail_1679,2018-12-11,3.61,,,plantcat_8,54107
detail_1680,2019-05-15,6.82,,,plantcat_9,54122
detail_1681,2021-06-23,4.44,,,plantcat_8,54191
detail_1682,2020-01-06,445.16,,,plantcat_8,54165
detail_1683,2012-09-25,67.83,,,plantcat_8,54227
detail_1684,2013-05-17,55.62,,,plantcat_8,54227
detail_1685,2017-11-16,54.45,,,plantcat_8,55738
detail_1686,2018-01-08,10.6,,,plantcat_8,54534
detail_1687,2018-06-28,3.6,,,plantcat_8,54140
detail_1688,2019-08-20,950.46,,,plantcat_8,54175
detail_1689,2020-11-05,4.78,,,plantcat_9,54220
detail_1690,2019-05-14,5.4,,,plantcat_8,54418
detail_1691,2013-04-13,22.5,,,plantcat_8,54341
detail_1692,2014-03-12,3.22,,,plantcat_8,54379
detail_1693,2019-03-06,43.8,,,plantcat_8,54388
detail_1694,2017-12-19,32.78,,,plantcat_8,54436
detail_1695,2019-12-16,46.36,,,plantcat_8,54463
detail_1696,2019-05-20,34.34,,,plantcat_8,54643
detail_1697,2020-02-19,18.04,,,plantcat_8,54643
detail_1698,2019-07-23,6.4,,,plantcat_8,54729
detail_1699,2016-09-01,64.75,,,plantcat_9,54775
detail_1700,2020-09-16,5.2,,,plantcat_8,54775
detail_1701,2014-12-10,5.16,,,plantcat_8,56203
detail_1702,2017-10-31,946.58,,,plantcat_8,55958
detail_1703,2015-12-02,52.92,,,plantcat_8,54627
detail_1704,2017-12-19,10.62,,,plantcat_8,54627
detail_1705,2016-11-02,5.31,,,plantcat_8,54565
detail_1706,2020-03-27,123.2,,,plantcat_8,54565
detail_1707,2017-09-28,6.3,,,plantcat_8,54612
detail_1708,2015-05-08,3.25,,,plantcat_8,54672
detail_1709,2016-07-22,41.06,,,plantcat_8,54767
detail_1710,2016-08-15,10.71,,,plantcat_8,54767
detail_1711,2016-09-30,190.08,,,plantcat_8,54767
detail_1712,2017-07-03,14.58,,,plantcat_8,54767
detail_1713,2012-07-19,5.46,,,plantcat_8,54906
detail_1714,2019-08-16,14.4,,,plantcat_8,54776
detail_1715,2020-06-12,15.43,,,plantcat_8,55500
detail_1716,2013-12-13,28.08,,,plantcat_8,54850
detail_1717,2016-08-13,1.89,,,plantcat_8,55101
detail_1718,2013-04-25,60,,,plantcat_8,55063
detail_1719,2012-09-14,4.5,,,plantcat_8,54951
detail_1720,2014-05-19,2.94,,,plantcat_9,55043
detail_1721,2012-10-02,2,,,plantcat_9,55214
detail_1722,2019-03-19,120.78,,,plantcat_8,55058
detail_1723,2019-12-19,71.19,,,plantcat_8,55131
detail_1724,2015-09-29,26,,,plantcat_9,55227
detail_1725,2020-12-05,9.79,,,plantcat_9,55210
detail_1726,2017-02-13,16.24,,,plantcat_9,55224
detail_1727,2019-12-12,8.37,,,plantcat_8,55486
detail_1728,2017-03-01,6.84,,,plantcat_10,55244
detail_1729,2012-11-13,20,,,plantcat_8,55218
detail_1730,2013-09-18,37.57,,,plantcat_9,55288
detail_1731,2013-08-22,6.05,,,plantcat_8,55371
detail_1732,2018-12-10,4.8,,,plantcat_8,55556
detail_1733,2016-10-25,2.8,,,plantcat_9,55297
detail_1734,2013-06-13,289.38,,,plantcat_8,55537
detail_1735,2014-09-25,374.22,,,plantcat_8,55537
detail_1736,2013-02-06,2.94,,,plantcat_8,55316
detail_1737,2016-04-01,4.86,,,plantcat_8,55560
detail_1738,2017-12-20,9,,,plantcat_8,55526
detail_1739,2013-12-03,8.58,,,plantcat_8,55423
detail_1740,2014-12-22,27,,,plantcat_8,55355
detail_1741,2019-03-27,25.59,,,plantcat_8,55439
detail_1742,2013-09-30,5.98,,,plantcat_8,54824
detail_1743,2018-04-09,4.2,,,plantcat_8,55573
detail_1744,2016-03-24,49.05,,,plantcat_8,55461
detail_1745,2020-04-20,13,,,plantcat_8,56136
detail_1746,2017-03-28,2.2,,,plantcat_8,55737
detail_1747,2017-03-28,6.36,,,plantcat_8,55744
detail_1748,2013-12-11,9.69,,,plantcat_8,55613
detail_1749,2013-11-28,14.08,,,plantcat_8,55589
detail_1750,2015-05-01,43.04,,,plantcat_8,55662
detail_1751,2017-05-10,3.72,,,plantcat_8,55735
detail_1752,2017-12-22,61.37,,,plantcat_8,56095
detail_1753,2013-12-11,66.04,,,plantcat_8,56302
detail_1754,2014-09-01,7.08,,,plantcat_8,55895
detail_1755,2013-07-25,57.12,,,plantcat_9,55952
detail_1756,2013-07-25,16.83,,,plantcat_8,55952
detail_1757,2016-09-15,21.84,,,plantcat_8,55952
detail_1758,2013-12-07,5.2,,,plantcat_8,55807
detail_1759,2015-09-01,25,,,plantcat_9,60357
detail_1760,2012-06-29,5.04,,,plantcat_8,55839
detail_1761,2015-09-29,329.53,,,plantcat_8,56173
detail_1762,2015-12-07,45.08,,,plantcat_8,56173
detail_1763,2017-04-21,9.72,,,plantcat_8,56173
detail_1764,2020-03-12,94.86,,,plantcat_8,56009
detail_1765,2013-12-13,5.2,,,plantcat_8,55843
detail_1766,2016-11-09,2.24,,,plantcat_8,55843
detail_1767,2017-12-21,18.09,,,plantcat_8,55869
detail_1768,2015-08-28,6.48,,,plantcat_8,55969
detail_1769,2015-01-30,5.55,,,plantcat_9,56080
detail_1770,2018-06-15,3.83,,,plantcat_8,56322
detail_1771,2019-07-22,2.76,,,plantcat_8,56150
detail_1772,2014-10-23,44.2,,,plantcat_8,56046
detail_1773,2015-03-20,118.56,,,plantcat_8,56046
detail_1774,2017-03-15,21.46,,,plantcat_8,56075
detail_1775,2017-04-02,3.06,,,plantcat_9,56154
detail_1776,2019-07-02,45.98,,,plantcat_8,56101
detail_1777,2014-12-11,22.68,,,plantcat_9,56194
detail_1778,2013-12-20,30.63,,,plantcat_8,56241
detail_1779,2015-09-30,112.32,,,plantcat_8,56155
detail_1780,2017-12-07,2.48,,,plantcat_8,56197
detail_1781,2014-03-28,10.73,,,plantcat_8,56159
detail_1782,2013-12-20,16.64,,,plantcat_8,56344
detail_1783,2019-03-22,9.76,,,plantcat_8,62510
detail_1784,2020-04-30,13.86,,,plantcat_8,56219
detail_1785,2014-08-19,15.12,,,plantcat_8,56229
detail_1786,2020-05-12,15.6,,,plantcat_8,56603
detail_1787,2015-07-17,56.16,,,plantcat_8,56234
detail_1788,2014-09-13,19.76,,,plantcat_8,56363
detail_1789,2019-09-23,4.34,,,plantcat_8,56478
detail_1790,2016-06-01,16.38,,,plantcat_9,56251
detail_1791,2015-07-31,10.8,,,plantcat_8,56294
detail_1792,2020-09-17,47.36,,,plantcat_8,56291
detail_1793,2014-06-24,27,,,plantcat_9,56399
detail_1794,2015-05-18,27,,,plantcat_9,56398
detail_1795,2017-04-21,53.08,,,plantcat_8,56364
detail_1796,2018-05-04,1.53,,,plantcat_8,57010
detail_1797,2014-09-11,48.88,,,plantcat_8,56604
detail_1798,2017-01-12,4.64,,,plantcat_8,56546
detail_1799,2013-07-30,2.3,,,plantcat_8,56975
detail_1800,2016-09-16,112.32,,,plantcat_8,56744
detail_1801,2013-11-25,3.06,,,plantcat_8,56611
detail_1802,2016-10-10,3.5,,,plantcat_8,56674
detail_1803,2018-09-26,15.64,,,plantcat_9,56775
detail_1804,2019-10-25,6.6,,,plantcat_8,56639
detail_1805,2018-07-26,3.84,,,plantcat_8,56701
detail_1806,2020-03-03,0.26,,,plantcat_8,56870
detail_1807,2013-04-01,7.07,,,plantcat_9,56865
detail_1808,2017-06-29,14,,,plantcat_8,57265
detail_1809,2013-12-19,75.79,,,plantcat_8,56991
detail_1810,2016-09-08,58.3,,,plantcat_8,56917
detail_1811,2020-08-17,44.16,,,plantcat_8,56917
detail_1812,2015-03-19,19.08,,,plantcat_8,57019
detail_1813,2016-01-23,34.17,,,plantcat_8,57026
detail_1814,2018-11-05,33.55,,,plantcat_8,57026
detail_1815,2016-03-30,74.52,,,plantcat_8,57088
detail_1816,2015-03-30,192.4,,,plantcat_8,57290
detail_1817,2018-06-26,23.1,,,plantcat_8,57505
detail_1818,2020-06-22,18.65,,,plantcat_9,57497
detail_1819,2013-05-17,2.7,,,plantcat_8,57213
detail_1820,2013-12-02,7.65,,,plantcat_9,57191
detail_1821,2014-12-17,11.22,,,plantcat_8,57191
detail_1822,2012-08-24,2.93,,,plantcat_8,57061
detail_1823,2015-09-28,8.77,,,plantcat_8,57233
detail_1824,2012-07-15,4.48,,,plantcat_9,57144
detail_1825,2016-03-31,169.87,,,plantcat_8,57408
detail_1826,2018-09-10,11.1,,,plantcat_9,57300
detail_1827,2014-12-18,6,,,plantcat_9,57171
detail_1828,2017-07-26,2.56,,,plantcat_8,57248
detail_1829,2019-11-14,227.75,,,plantcat_8,57226
detail_1830,2018-07-26,10.2,,,plantcat_9,57400
detail_1831,2013-12-27,36.29,,,plantcat_9,57469
detail_1832,2016-10-24,7.95,,,plantcat_8,57273
detail_1833,2012-09-27,5.1,,,plantcat_8,57279
detail_1834,2014-10-30,474.4,,,plantcat_8,57214
detail_1835,2018-12-12,4.08,,,plantcat_8,57567
detail_1836,2013-06-28,18.48,,,plantcat_8,57308
detail_1837,2020-04-17,5.3,,,plantcat_8,57395
detail_1838,2016-01-28,86.02,,,plantcat_8,57458
detail_1839,2014-11-04,23.1,,,plantcat_8,57321
detail_1840,2019-06-24,13.02,,,plantcat_8,57502
detail_1841,2013-09-14,24.96,,,plantcat_8,57382
detail_1842,2016-06-02,74.52,,,plantcat_8,57429
detail_1843,2016-05-23,2.97,,,plantcat_8,57537
detail_1844,2015-09-24,15.12,,,plantcat_8,57623
detail_1845,2017-05-04,7.8,,,plantcat_8,75854
detail_1846,2019-03-29,21.96,,,plantcat_8,57496
detail_1847,2016-06-17,20.25,,,plantcat_8,57666
detail_1848,2018-06-21,6.6,,,plantcat_8,60353
detail_1849,2014-06-07,14.85,,,plantcat_8,57744
detail_1850,2014-06-26,20.5,,,plantcat_8,57598
detail_1851,2021-02-26,81.25,,,plantcat_8,57598
detail_1852,2015-03-24,11.97,,,plantcat_8,57662
detail_1853,2020-07-24,11.4,,,plantcat_8,57972
detail_1854,2019-03-15,4.64,,,plantcat_8,57683
detail_1855,2014-09-03,28.35,,,plantcat_8,57963
detail_1856,2012-11-22,14.5,,,plantcat_8,57669
detail_1857,2015-03-31,101.49,,,plantcat_8,57668
detail_1858,2018-10-10,3.05,,,plantcat_8,57757
detail_1859,2012-12-31,13.72,,,plantcat_8,57943
detail_1860,2018-12-17,21.6,,,plantcat_8,57841
detail_1861,2014-06-23,3.5,,,plantcat_8,57920
detail_1862,2015-09-26,13.77,,,plantcat_8,58096
detail_1863,2013-11-06,3.24,,,plantcat_8,58077
detail_1864,2019-12-12,3.7,,,plantcat_8,58046
detail_1865,2019-07-17,30.69,,,plantcat_8,58302
detail_1866,2015-09-08,7.85,,,plantcat_8,60439
detail_1867,2018-10-30,7.04,,,plantcat_8,58354
detail_1868,2013-10-31,27,,,plantcat_8,58374
detail_1869,2015-03-26,6.14,,,plantcat_8,58199
detail_1870,2017-06-15,6.54,,,plantcat_8,58211
detail_1871,2020-02-20,3.41,,,plantcat_8,58730
detail_1872,2015-12-10,7.35,,,plantcat_9,58532
detail_1873,2020-12-23,95.1,,,plantcat_8,58307
detail_1874,2020-04-20,11.1,,,plantcat_8,58410
detail_1875,2017-12-06,10.62,,,plantcat_8,58421
detail_1876,2014-05-19,2.07,,,plantcat_8,59054
detail_1878,2012-12-20,10.4,,,plantcat_8,59373
detail_1879,2016-11-16,8.12,,,plantcat_8,58503
detail_1880,2017-12-19,6.86,,,plantcat_8,65329
detail_1881,2020-03-30,4.65,,,plantcat_8,58397
detail_1882,2015-03-31,5.7,,,plantcat_8,59480
detail_1883,2015-03-30,72.8,,,plantcat_8,58550
detail_1884,2017-06-30,3.6,,,plantcat_8,59034
detail_1885,2014-09-30,24.25,,,plantcat_8,58500
detail_1886,2014-12-19,85.8,,,plantcat_8,58617
detail_1887,2015-03-24,39,,,plantcat_8,58609
detail_1888,2018-04-04,41.7,,,plantcat_8,58501
detail_1889,2013-08-13,11.99,,,plantcat_8,58715
detail_1890,2014-11-04,14,,,plantcat_8,58651
detail_1891,2014-11-14,155.09,,,plantcat_8,58546
detail_1892,2013-12-04,36,,,plantcat_8,58657
detail_1893,2016-02-15,54.4,,,plantcat_9,58719
detail_1894,2013-12-11,96.02,,,plantcat_8,58805
detail_1895,2015-09-19,41.31,,,plantcat_8,58805
detail_1896,2020-06-04,3.58,,,plantcat_8,58691
detail_1897,2012-09-28,35.28,,,plantcat_8,65020
detail_1898,2013-12-20,31.2,,,plantcat_9,58859
detail_1899,2015-04-16,3.63,,,plantcat_8,61238
detail_1900,2013-05-06,4.62,,,plantcat_9,58830
detail_1901,2015-12-08,59.28,,,plantcat_8,58786
detail_1902,2015-03-19,216.84,,,plantcat_8,58867
detail_1903,2012-11-25,1.28,,,plantcat_8,59039
